ID;Nbr;Length;Width;Height;NestedHeight;Weight;SC;MaxStackability;Orientation;ListOfTrucks;ListOfInventoryCosts
0090016500_26102022000028;6;1275;1014;840;140;1645.16;GERB--0051_1275_1014;3;widthwise;P002570601_0-P002570601_1-P357570601_0-P357570601_1-P357570601_2-P357570603_0-P357570603_1-P356570601_0-P356570601_1-P356570601_2;0-0-850-850-850-850-850-935-935-935
0090016500_26102022000029;1;800;600;560;42;433.56;GERB--0588_800_600;100;none;P356525803_0-P356525803_1;0-0
0090016500_26102022000030;7;1275;1014;840;140;1153.8;GERB--0051_1275_1014;3;widthwise;P308623401_0-P308623401_1-P308623401_2;0-0-0
0090016500_26102022000031;1;1206;1010;384;0;63.0;GERB--0528_1206_1010;100;none;P346575101_0-P346575101_1-P341575101_0-P341575101_1;0-0-450-450
0090016500_26102022000032;3;800;600;560;42;437.32;GERB--0588_800_600;100;none;P318525803_0-P318525803_1-P318525805_0-P318525805_1-P315525803_0-P315525803_1-P315525803_2-P314525803_0-P314525803_1-P314525805_0-P314525805_1-P313525803_0-P313525803_1;0-0-0-0-120-120-120-160-160-160-160-200-200
0090016500_26102022000033;1;780;570;478;47;303.8;GERB--3195_780_570;4;widthwise;P341623401_0-P341623401_1-P341623401_2-P340623401_0-P340623401_1-P340623401_2-P339623401_0-P339623401_1-P336623401_0-P336623401_1-P336623401_2;0-0-0-90-90-90-180-180-450-450-450
0090016500_26102022000034;10;800;600;560;42;432.5;GERB--0588_800_600;100;none;P315525803_0-P315525803_1-P315525803_2-P314525803_0-P314525803_1-P314525805_0-P314525805_1-P313525803_0-P313525803_1-P312525803_0-P312525803_1;0-0-0-40-40-40-40-80-80-120-120
0090016500_26102022000035;29;800;600;560;42;265.84;GERB--0588_800_600;100;none;P328575201_0-P328575201_1-P326575201_0-P326575201_1;0-0-90-90
0090016500_26102022000036;33;1200;1000;930;45;304.624;GERB--1213_1200_1000;100;none;P355316001_0-P355316001_1-P354316001_0-P354316001_1-P353316001_0-P353316001_1-P350316001_0-P350316001_1-P350316001_2;0-0-35-35-70-70-175-175-175
0090016500_26102022000037;3;1275;1014;840;140;1360.0;GERB--0051_1275_1014;3;widthwise;P336623501_0-P336623501_1-P336623501_2-P334623501_0-P334623501_1-P334623501_2-P333623501_0-P333623501_1-P332623501_0-P332623501_1-P332623501_2;0-0-0-260-260-260-390-390-520-520-520
0090016500_26102022000038;7;1275;1014;840;140;1228.8;GERB--0051_1275_1014;3;widthwise;P334623501_0-P334623501_1-P334623501_2-P333623501_0-P333623501_1-P332623501_0-P332623501_1-P332623501_2-P329623501_0-P329623501_1-P329623501_2;0-0-0-110-110-220-220-220-550-550-550
0090016500_26102022000039;3;1275;1014;840;140;1152.75;GERB--0051_1275_1014;3;widthwise;P320623501_0-P320623501_1-P320623501_2-P320623501_3-P319623501_0-P319623501_1-P318623501_0-P318623501_1-P318623501_2-P315623501_0-P315623501_1-P315623501_2;0-0-0-0-110-110-220-220-220-550-550-550
0090016500_26102022000040;8;800;600;560;42;433.17;GERB--0588_800_600;100;none;P343525803_0-P343525803_1-P343525803_2-P341525803_0-P341525803_1-P341525803_2-P340525803_0-P340525803_1-P339525803_0-P339525803_1-P339525805_0-P339525805_1;0-0-0-70-70-70-105-105-140-140-140-140
0090016500_26102022000041;1;800;600;560;42;438.34;GERB--0588_800_600;100;none;P321525803_0-P321525803_1-P320525803_0-P320525803_1-P319525803_0-P319525803_1-P318525803_0-P318525803_1-P318525805_0-P318525805_1;0-0-40-40-80-80-120-120-120-120
0090016500_26102022000042;5;800;600;560;42;432.5;GERB--0588_800_600;100;none;P348525803_0-P348525803_1-P347525803_0-P347525803_1-P346525803_0-P346525803_1-P346525805_0-P346525805_1-P343525803_0-P343525803_1-P343525803_2;0-0-40-40-80-80-80-80-200-200-200
0090016500_26102022000043;2;1200;800;540;0;528.442;GERB--3737_1200_800;1;none;P315623301_0-P315623301_1-P315623301_2;0-0-0
0090016500_26102022000044;5;800;600;560;42;437.525;GERB--0588_800_600;100;none;P327525803_0-P327525803_1-P326525803_0-P326525803_1-P325525803_0-P325525803_1-P325525805_0-P325525805_1-P322525803_0-P322525803_1-P322525803_2;0-0-40-40-80-80-80-80-200-200-200
0090016500_26102022000045;1;1200;800;540;0;528.442;GERB--3737_1200_800;1;none;P350623301_0-P350623301_1;0-0
0090016500_26102022000046;8;1275;1014;840;140;1228.8;GERB--0051_1275_1014;3;widthwise;P313623501_0-P313623501_1-P313623501_2-P312623501_0-P312623501_1;0-0-0-110-110
0090016500_26102022000047;9;1200;1000;975;45;463.356;GERB--1213_1200_1000;100;none;P314525601_0-P314525601_1-P313525601_0-P313525601_1-P312525601_0-P312525601_1-P311525601_0-P311525601_1;0-0-115-115-230-230-345-345
0090016500_26102022000048;5;800;600;560;42;437.32;GERB--0588_800_600;100;none;P357525803_0-P357525803_1-P357525803_2-P356525803_0-P356525803_1-P356525805_0-P356525805_1;0-0-0-40-40-40-40
0090016500_26102022000049;6;800;600;560;42;437.32;GERB--0588_800_600;100;none;P357623401_0-P357623401_1-P357623401_2-P356623401_0-P356623401_1-P356623401_2;0-0-0-40-40-40
0090016500_26102022000050;10;1206;1010;1185;0;536.5;GERB--0528_1206_1010;100;none;P339575203_0-P339575203_1-P339575203_2;0-0-0
0090016500_26102022000051;2;800;600;560;42;428.0;GERB--0588_800_600;100;none;P322525803_0-P322525803_1-P322525803_2-P321525803_0-P321525803_1-P321525805_0-P321525805_1-P320525803_0-P320525803_1-P319525803_0-P319525803_1;0-0-0-40-40-40-40-80-80-120-120
0090016500_26102022000052;3;1600;1200;930;45;486.928;GERB--1613_1600_1200;100;widthwise;P306575101_0-P306575101_1;0-0
0090016500_26102022000053;4;780;570;478;47;474.0;GERB--3195_780_570;4;widthwise;P347525803_0-P347525803_1-P346525803_0-P346525803_1-P346525805_0-P346525805_1-P343525803_0-P343525803_1-P343525803_2-P341525803_0-P341525803_1-P341525803_2;0-0-30-30-30-30-120-120-120-180-180-180
0090016500_26102022000054;2;800;600;560;42;437.32;GERB--0588_800_600;100;none;P353525803_0-P353525803_1-P353525805_0-P353525805_1-P350525803_0-P350525803_1-P350525803_2-P349525803_0-P349525803_1-P349525805_0-P349525805_1-P348525803_0-P348525803_1;0-0-0-0-120-120-120-160-160-160-160-200-200
0090016500_26102022000055;8;1600;1200;930;45;467.96;GERB--1613_1600_1200;100;widthwise;P347525601_0-P347525601_1-P347525601_2-P346525601_0-P346525601_1-P343525601_0-P343525601_1-P341525601_0-P341525601_1-P341525601_2;0-0-0-95-95-380-380-570-570-570
0090016500_26102022000056;3;1275;1014;840;140;1606.0;GERB--0051_1275_1014;3;widthwise;P333623401_0-P333623401_1-P333623401_2-P332623401_0-P332623401_1-P329623401_0-P329623401_1-P329623401_2-P328623401_0-P328623401_1-P328623401_2;0-0-0-140-140-560-560-560-700-700-700
0090016500_26102022000057;8;1206;1010;1185;0;536.5;GERB--0528_1206_1010;100;none;P354575203_0-P354575203_1;0-0
0090016500_26102022000058;4;1275;1014;840;140;1228.8;GERB--0051_1275_1014;3;widthwise;P339623501_0-P339623501_1-P339623501_2-P336623501_0-P336623501_1-P336623501_2-P334623501_0-P334623501_1-P334623501_2-P333623501_0-P333623501_1;0-0-0-330-330-330-550-550-550-660-660
0090016500_26102022000059;21;1600;1200;930;45;486.928;GERB--1613_1600_1200;100;widthwise;P348575101_0-P348575101_1-P348575105_0-P348575105_1-P347575103_0-P347575103_1-P346575101_0-P346575101_1-P346575105_0-P343575103_0-P343575103_1-P343575103_2;0-0-0-0-70-70-140-140-140-350-350-350
0090016500_26102022000060;1;780;570;478;47;204.0;GERB--3195_780_570;4;widthwise;P320525803_0-P320525803_1-P319525803_0-P319525803_1-P318525803_0-P318525803_1-P318525805_0-P318525805_1-P315525803_0-P315525803_1-P315525803_2;0-0-20-20-40-40-40-40-100-100-100
0090016500_26102022000061;33;1600;1200;930;45;486.928;GERB--1613_1600_1200;100;widthwise;P347575103_0-P347575103_1-P346575101_0-P346575101_1-P346575105_0-P343575103_0-P343575103_1-P343575103_2-P341575101_0-P341575101_1-P341575105_0-P341575105_1;0-0-70-70-70-280-280-280-420-420-420-420
0090016500_26102022000062;11;780;570;478;47;271.2;GERB--3195_780_570;4;widthwise;P349525803_0-P349525803_1-P349525805_0-P349525805_1-P348525803_0-P348525803_1-P347525803_0-P347525803_1-P346525803_0-P346525803_1-P346525805_0-P346525805_1;0-0-0-0-30-30-60-60-90-90-90-90
0090016500_26102022000063;2;800;600;560;42;437.32;GERB--0588_800_600;100;none;P339525803_0-P339525803_1-P339525805_0-P339525805_1-P336525803_0-P336525803_1-P336525803_2-P334525803_0-P334525803_1-P334525803_2-P333525803_0-P333525803_1-P333525803_2;0-0-0-0-120-120-120-200-200-200-240-240-240
0090016500_26102022000064;2;780;570;478;47;474.0;GERB--3195_780_570;4;widthwise;P318525803_0-P318525803_1-P318525805_0-P318525805_1-P315525803_0-P315525803_1-P315525803_2-P314525803_0-P314525803_1-P314525805_0-P314525805_1-P313525803_0-P313525803_1;0-0-0-0-90-90-90-120-120-120-120-150-150
0090016500_26102022000065;4;1275;1014;840;140;1175.5;GERB--0051_1275_1014;3;widthwise;P333623501_0-P333623501_1-P332623501_0-P332623501_1-P332623501_2-P329623501_0-P329623501_1-P329623501_2;0-0-100-100-100-400-400-400
0090016500_26102022000066;18;1600;1200;930;45;486.928;GERB--1613_1600_1200;100;widthwise;P328575201_0-P328575201_1-P328575203_0-P328575203_1-P327575203_0-P327575203_1-P327575203_2-P326575201_0-P326575201_1-P326575203_0-P326575203_1-P325575203_0-P325575203_1-P325575203_2;0-0-0-0-70-70-70-140-140-140-140-210-210-210
0090016500_26102022000067;5;800;600;560;42;437.525;GERB--0588_800_600;100;none;P321525803_0-P321525803_1-P321525805_0-P321525805_1-P320525803_0-P320525803_1-P319525803_0-P319525803_1-P318525803_0-P318525803_1-P318525805_0-P318525805_1;0-0-0-0-40-40-80-80-120-120-120-120
0090016500_26102022000068;3;800;600;560;42;436.65;GERB--0588_800_600;100;none;P349525803_0-P349525803_1-P349525805_0-P349525805_1-P348525803_0-P348525803_1-P347525803_0-P347525803_1-P346525803_0-P346525803_1-P346525805_0-P346525805_1;0-0-0-0-45-45-90-90-135-135-135-135
0090016500_26102022000069;2;1275;1014;840;140;1606.0;GERB--0051_1275_1014;3;widthwise;P353623401_0-P353623401_1-P350623401_0-P350623401_1-P350623401_2-P349623401_0-P349623401_1-P349623401_2-P348623401_0-P348623401_1;0-0-420-420-420-560-560-560-700-700
0090016500_26102022000070;1;780;570;478;47;303.8;GERB--3195_780_570;4;widthwise;P308623401_0-P308623401_1-P308623401_2;0-0-0
0090016500_26102022000071;1;1200;800;450;0;120.4;GERB--3737_1200_800;1;none;P350623301_0-P350623301_1;0-0
0090016500_26102022000072;6;800;600;560;42;437.525;GERB--0588_800_600;100;none;P336525803_0-P336525803_1-P336525803_2-P334525803_0-P334525803_1-P334525803_2-P333525803_0-P333525803_1-P333525803_2-P332525803_0-P332525803_1-P332525805_0-P332525805_1;0-0-0-80-80-80-120-120-120-160-160-160-160
0090016500_26102022000073;1;780;570;478;47;144.875;GERB--3195_780_570;4;widthwise;P354525803_0-P354525803_1-P353525803_0-P353525803_1-P353525805_0-P353525805_1-P350525803_0-P350525803_1-P350525803_2-P349525803_0-P349525803_1-P349525805_0-P349525805_1;0-0-20-20-20-20-80-80-80-100-100-100-100
0090016500_26102022000074;9;800;600;560;42;438.34;GERB--0588_800_600;100;none;P334525803_0-P334525803_1-P334525803_2-P333525803_0-P333525803_1-P333525803_2-P332525803_0-P332525803_1-P332525805_0-P332525805_1-P329525803_0-P329525803_1-P329525803_2;0-0-0-40-40-40-80-80-80-80-200-200-200
0090016500_26102022000075;3;1275;1014;840;140;1360.0;GERB--0051_1275_1014;3;widthwise;P346623501_0-P346623501_1-P346623501_2-P343623501_0-P343623501_1-P343623501_2-P341623501_0-P341623501_1-P341623501_2-P340623501_0-P340623501_1-P340623501_2;0-0-0-390-390-390-650-650-650-780-780-780
0090016500_26102022000076;9;1200;1000;975;45;463.356;GERB--1213_1200_1000;100;none;P357525601_0-P357525601_1-P356525601_0-P356525601_1;0-0-115-115
0090016500_26102022000077;1;780;570;478;47;144.875;GERB--3195_780_570;4;widthwise;P343525803_0-P343525803_1-P343525803_2-P341525803_0-P341525803_1-P341525803_2-P340525803_0-P340525803_1-P339525803_0-P339525803_1-P339525805_0-P339525805_1;0-0-0-40-40-40-60-60-80-80-80-80
0090016500_26102022000078;1;780;570;478;47;204.0;GERB--3195_780_570;4;widthwise;P353525803_0-P353525803_1-P353525805_0-P353525805_1-P350525803_0-P350525803_1-P350525803_2-P349525803_0-P349525803_1-P349525805_0-P349525805_1-P348525803_0-P348525803_1;0-0-0-0-60-60-60-80-80-80-80-100-100
0090016500_26102022000079;2;1200;1000;975;45;998.775;GERB--1213_1200_1000;100;none;P321574403_0-P321574403_1;0-0
0090016500_26102022000080;1;780;570;478;47;204.0;GERB--3195_780_570;4;widthwise;P326525803_0-P326525803_1-P325525803_0-P325525803_1-P325525805_0-P325525805_1-P322525803_0-P322525803_1-P322525803_2-P321525803_0-P321525803_1-P321525805_0-P321525805_1;0-0-20-20-20-20-80-80-80-100-100-100-100
0090016500_26102022000081;14;1600;1200;930;45;453.922;GERB--1613_1600_1200;100;widthwise;P333525601_0-P333525601_1-P333525601_2-P332525601_0-P332525601_1-P329525601_0-P329525601_1-P329525601_2-P328525601_0-P328525601_1-P328525601_2;0-0-0-55-55-220-220-220-275-275-275
0090016500_26102022000082;13;780;570;478;47;271.2;GERB--3195_780_570;4;widthwise;P313525803_0-P313525803_1-P312525803_0-P312525803_1-P311525803_0-P311525803_1-P311525805_0-P311525805_1-P308525803_0-P308525803_1-P308525803_2;0-0-30-30-60-60-60-60-150-150-150
0090016500_26102022000083;6;800;600;560;42;437.525;GERB--0588_800_600;100;none;P329525803_0-P329525803_1-P329525803_2-P328525803_0-P328525803_1-P328525805_0-P328525805_1-P327525803_0-P327525803_1-P326525803_0-P326525803_1;0-0-0-40-40-40-40-80-80-120-120
0090016500_26102022000084;1;1600;1200;930;45;468.784;GERB--1613_1600_1200;100;widthwise;P354575201_0-P354575201_1-P354575203_0-P354575203_1-P353575203_0-P353575203_1-P353575203_2-P350575203_0-P350575203_1-P350575203_2-P349575201_0-P349575201_1-P349575201_2-P349575203_0-P349575203_1;0-0-0-0-70-70-70-280-280-280-350-350-350-350-350
0090016500_26102022000085;3;800;600;560;42;428.0;GERB--0588_800_600;100;none;P343525803_0-P343525803_1-P343525803_2-P341525803_0-P341525803_1-P341525803_2-P340525803_0-P340525803_1-P339525803_0-P339525803_1-P339525805_0-P339525805_1;0-0-0-80-80-80-120-120-160-160-160-160
0090016500_26102022000086;15;1600;1200;930;45;407.5;GERB--1613_1600_1200;100;widthwise;P340575201_0-P340575201_1-P340575203_0-P340575203_1-P339575203_0-P339575203_1-P339575203_2-P336575203_0-P336575203_1-P336575203_2-P334575203_0-P334575203_1-P334575203_2;0-0-0-0-45-45-45-180-180-180-270-270-270
0090016500_26102022000087;3;780;570;478;47;474.0;GERB--3195_780_570;4;widthwise;P339525803_0-P339525803_1-P339525805_0-P339525805_1-P336525803_0-P336525803_1-P336525803_2-P334525803_0-P334525803_1-P334525803_2-P333525803_0-P333525803_1-P333525803_2;0-0-0-0-90-90-90-150-150-150-180-180-180
0090016500_26102022000088;2;1200;800;450;0;120.4;GERB--3737_1200_800;1;none;P315623301_0-P315623301_1-P315623301_2;0-0-0
0090016500_26102022000089;7;1275;1014;840;140;1153.8;GERB--0051_1275_1014;3;widthwise;P340623401_0-P340623401_1-P340623401_2-P339623401_0-P339623401_1-P336623401_0-P336623401_1-P336623401_2-P334623401_0-P334623401_1-P334623401_2;0-0-0-105-105-420-420-420-630-630-630
0090016500_26102022000090;5;1275;1014;840;140;1683.5;GERB--0051_1275_1014;3;widthwise;P321623401_0-P321623401_1-P321623401_2-P320623401_0-P320623401_1-P319623401_0-P319623401_1-P318623401_0-P318623401_1;0-0-0-140-140-280-280-420-420
0090016500_26102022000091;1;780;570;478;47;204.0;GERB--3195_780_570;4;widthwise;P318525803_0-P318525803_1-P318525805_0-P318525805_1-P315525803_0-P315525803_1-P315525803_2-P314525803_0-P314525803_1-P314525805_0-P314525805_1-P313525803_0-P313525803_1;0-0-0-0-60-60-60-80-80-80-80-100-100
0090016500_26102022000092;1;800;600;560;42;436.58;GERB--0588_800_600;100;none;P356525803_0-P356525803_1;0-0
0090016500_26102022000093;5;1600;1200;930;45;457.549;GERB--1613_1600_1200;100;widthwise;P341525601_0-P341525601_1-P341525601_2-P340525601_0-P340525601_1-P340525601_2-P339525601_0-P339525601_1-P336525601_0-P336525601_1-P336525601_2;0-0-0-55-55-55-110-110-275-275-275
0090016500_26102022000094;6;800;600;560;42;438.34;GERB--0588_800_600;100;none;P333525803_0-P333525803_1-P333525803_2-P332525803_0-P332525803_1-P332525805_0-P332525805_1-P329525803_0-P329525803_1-P329525803_2-P328525803_0-P328525803_1-P328525805_0-P328525805_1;0-0-0-40-40-40-40-160-160-160-200-200-200-200
0090016500_26102022000095;7;800;600;560;42;437.525;GERB--0588_800_600;100;none;P315525803_0-P315525803_1-P315525803_2-P314525803_0-P314525803_1-P314525805_0-P314525805_1-P313525803_0-P313525803_1-P312525803_0-P312525803_1;0-0-0-40-40-40-40-80-80-120-120
0090016500_26102022000096;1;780;570;478;47;303.8;GERB--3195_780_570;4;widthwise;P349623401_0-P349623401_1-P349623401_2-P348623401_0-P348623401_1-P347623401_0-P347623401_1-P346623401_0-P346623401_1;0-0-0-90-90-180-180-270-270
0090016500_26102022000097;6;800;600;560;42;437.32;GERB--0588_800_600;100;none;P320623401_0-P320623401_1-P319623401_0-P319623401_1-P318623401_0-P318623401_1-P315623401_0-P315623401_1-P315623401_2;0-0-40-40-80-80-200-200-200
0090016500_26102022000098;21;1600;1200;930;45;486.928;GERB--1613_1600_1200;100;widthwise;P357575103_0-P357575103_1-P356575103_0-P356575103_1;0-0-70-70
0090016500_26102022000099;10;1275;1014;840;140;1228.8;GERB--0051_1275_1014;3;widthwise;P315623501_0-P315623501_1-P315623501_2-P313623501_0-P313623501_1-P313623501_2-P312623501_0-P312623501_1;0-0-0-220-220-220-330-330
0090016500_26102022000100;7;800;600;560;42;437.525;GERB--0588_800_600;100;none;P350525803_0-P350525803_1-P350525803_2-P349525803_0-P349525803_1-P349525805_0-P349525805_1-P348525803_0-P348525803_1-P347525803_0-P347525803_1;0-0-0-40-40-40-40-80-80-120-120
0090016500_26102022000101;1;780;570;478;47;303.8;GERB--3195_780_570;4;widthwise;P314623401_0-P314623401_1-P313623401_0-P313623401_1-P312623401_0-P312623401_1-P311623401_0-P311623401_1;0-0-90-90-180-180-270-270
0090016500_26102022000102;1;1206;1010;285;0;22.23;GERB--0528_1206_1010;100;none;P350624101_0-P350624101_1-P348624101_0-P348624101_1;0-0-350-350
0090016500_26102022000103;2;1600;1200;930;45;446.863;GERB--1613_1600_1200;100;widthwise;P321575201_0-P321575201_1-P321575203_0-P321575203_1-P320575203_0-P320575203_1-P319575201_0-P319575201_1-P319575203_0-P319575203_1-P318575203_0-P318575203_1-P318575203_2;0-0-0-0-45-45-90-90-90-90-135-135-135
0090016500_26102022000104;9;1200;1000;975;45;463.356;GERB--1213_1200_1000;100;none;P349525601_0-P349525601_1-P349525601_2-P348525601_0-P348525601_1-P348525601_2-P347525601_0-P347525601_1-P347525601_2-P346525601_0-P346525601_1;0-0-0-115-115-115-230-230-230-345-345
0090016500_26102022000105;2;1600;1200;930;45;468.784;GERB--1613_1600_1200;100;widthwise;P353575203_0-P353575203_1-P353575203_2-P350575203_0-P350575203_1-P350575203_2-P349575201_0-P349575201_1-P349575201_2-P349575203_0-P349575203_1-P348575203_0-P348575203_1-P348575203_2;0-0-0-210-210-210-280-280-280-280-280-350-350-350
0090016500_26102022000106;1;1200;800;450;0;120.4;GERB--3737_1200_800;1;none;P329623301_0-P329623301_1;0-0
0090016500_26102022000107;36;1600;1200;930;45;486.928;GERB--1613_1600_1200;100;widthwise;P326575103_0-P326575103_1-P325575101_0-P325575101_1-P325575105_0-P325575105_1-P322575103_0-P322575103_1-P322575103_2-P321575103_0-P321575103_1-P321575103_2;0-0-70-70-70-70-280-280-280-350-350-350
0090016500_26102022000108;9;1600;1200;930;45;486.928;GERB--1613_1600_1200;100;widthwise;P357575203_0-P357575203_1-P356575201_0-P356575201_1-P356575203_0-P356575203_1;0-0-70-70-70-70
0090016500_26102022000109;8;1200;800;750;0;397.04;GERB--3737_1200_800;1;none;P357623301_0-P357623301_1;0-0
0090016500_26102022000110;3;1600;1200;930;45;446.863;GERB--1613_1600_1200;100;widthwise;P355575203_0-P355575203_1-P354575201_0-P354575201_1-P354575203_0-P354575203_1-P353575203_0-P353575203_1-P353575203_2-P350575203_0-P350575203_1-P350575203_2;0-0-45-45-45-45-90-90-90-225-225-225
